OTU	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	CS4	CS5	CS6	M10	M11	M12	M13	P1	P12	P2	P3	P4
e44b93840a2df5693b607a4470b1ec10	d__Bacteria	p__TA06	NA	NA	NA	NA	NA	0	0	0.00492122956920787	0.00135640119634586	0	0	0.00362994852732988	0	0	0.0375063078790524	0	0
dad5cfdc766c23904783709079a06578	d__Bacteria	p__Sumerlaeota	NA	NA	NA	NA	NA	0.00207062201485326	0.00434385995395508	0	0.0074602065799022	0.00301563607303871	0.00909014628143093	0.00290395882186391	0	0.00294872172913042	0.0511449652896169	0.00916926462497708	0.0119415566170273
df1097541347152b33817301c5152dd4	d__Bacteria	p__10bav-F6	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0.0163663888926774	0	0
5e649608a550c02e5bff96f31e2d16d3	d__Bacteria	p__Dadabacteria	NA	NA	NA	NA	NA	0	0.00217192997697754	0	0.00406920358903757	0	0	0.00145197941093195	0.00155851847234019	0.00221154129684782	0.00886512731686693	0.00229231615624427	0.00280977802753582
75c2ee65cfb96b87f2ae7022c07c0cd1	d__Bacteria	p__PAUC34f	NA	NA	NA	NA	NA	0	0.00144795331798503	0.00307576848075492	0.00339100299086464	0.00301563607303871	0	0	0	0	0.0102289930579234	0.00916926462497708	0.00140488901376791
65032d799b1558b687d3f9a8d33938bb	d__Archaea	p__Iainarchaeota	NA	NA	NA	NA	NA	0	0	0	0	0.00301563607303871	0.0062931781948368	0	0	0	0	0.00993337001039183	0
4cd2f61e3dd6cfaeb6dd93e5a987ff13	d__Bacteria	p__Armatimonadota	NA	NA	NA	NA	NA	0.00207062201485326	0.00144795331798503	0.00123030739230197	0.00339100299086464	0.00150781803651935	0	0.00217796911639793	0	0	0.0170483217632056	0	0.00280977802753582
d564913838fcd573931180a4048e2521	d__Bacteria	p__Margulisbacteria	NA	NA	NA	NA	NA	0.0034510366914221	0	0	0.00271280239269171	0.00150781803651935	0.00349621010824267	0.00580791764372781	0	0.00147436086456521	0.00681932870528225	0.00916926462497708	0
80990d72f13c135e422d977ddda86fd1	d__Bacteria	p__WOR-1	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0.0218218518569032	0	0
a4e48c0624df3cbd68b72a603c408537	d__Bacteria	p__Synergistota	NA	NA	NA	NA	NA	0	0	0.00430607587305688	0	0	0	0	0	0	0.00136386574105645	0	0
d05717e85abcfe191735ac3c9dbb407a	d__Bacteria	p__Thermotogota	NA	NA	NA	NA	NA	0	0	0	0.00474740418721049	0	0	0	0	0	0	0.00458463231248854	0
81ac003849d8f82cfaea0cbb4bc63ee5	d__Bacteria	p__RCP2-54	NA	NA	NA	NA	NA	0	0	0	0.00406920358903757	0	0	0	0	0	0.00477353009369758	0	0
b26f1c1cc7903af2b9d13e6b4cc2af87	d__Bacteria	p__FCPU426	NA	NA	NA	NA	NA	0.00207062201485326	0	0	0.00474740418721049	0.00452345410955806	0	0	0	0.00294872172913042	0.00681932870528225	0.00611284308331805	0
c305fe2b57d0a098c59ca97a18919ad2	d__Eukaryota	NA	NA	NA	NA	NA	NA	0.00276082935313768	0	0.0036909221769059	0	0	0.00349621010824267	0.00508192793826184	0	0	0.00954706018739515	0.00611284308331805	0.00351222253441978
73a1b0c44781257e97e6249af093f6ca	d__Bacteria	p__Poribacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0.0054554629642258	0	0
af64b6892e50edaaa8c0718602e08db6	d__Bacteria	p__Methylomirabilota	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
290386e88196c9eae92a1ee4e6d318c1	d__Bacteria	p__Aerophobota	NA	NA	NA	NA	NA	0	0	0	0	0	0	0.00217796911639793	0	0	0.00136386574105645	0	0
eeca8ea97e04fb50f234a4491b0057cb	d__Bacteria	p__Caldisericota	NA	NA	NA	NA	NA	0	0	0	0	0	0	0.00217796911639793	0	0	0	0	0
273556f7351ea37e5356355d998f22ab	d__Archaea	p__Altiarchaeota	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.00152821077082951	0
